custId,amount,total
C5227912,4200.00,1
C5228148,399.00,1
C5228228,27.00,1
C5228265,285.00,1
C5228442,5372.00,1
C5228472,800.00,1
C5228733,450.00,1
C5228740,110.00,1
C5229060,200.00,1
C5229085,200.00,1
C5229423,228.00,1
C5229658,675.82,1
C5229754,2340.00,1
C5230133,947.00,1
C5230136,8900.00,1
C5230222,760.00,1
C5230235,6.00,1
C5230290,342.00,1
C5230432,130.00,1
C5230749,1700.00,1
C5231077,3687.00,1
C5231356,3999.00,1
C5231719,160.00,1
C5232064,406.00,1
C5232151,600.00,1
C5232258,357.10,1
C5232380,2010.00,1
C5232566,348.00,1
C5232740,30.00,1
C5232754,2000.00,1
C5232771,250.00,1
C5233076,1608.86,1
C5233087,100.00,1
C5233134,777.50,1
C5233146,50.00,1
C5233179,500.00,1
C5233227,30.00,1
C5233357,36.00,1
C5233934,1700.00,1
C5234053,2095.00,1
C5234076,100.00,1
C5234114,150.00,1
C5234370,300.00,1
C5234814,6614.20,1
C5234990,1.00,1
C5235211,50.00,1
C5235258,260.00,1
C5235591,190.00,1
C5235924,1747.00,1
C5236257,146.00,1
C5236350,525.00,1
C5236517,1550.00,1
C5236725,1239.00,1
C5236752,1225.00,1
C5236888,23.00,1
C5237175,500.00,1
C5237222,428.00,1
C5237884,6812.00,1
C5237983,50.00,1
C5238485,153.00,1
C5238584,1497.00,1
C5238929,940.00,1
C5239185,200.00,1
C5239273,429.00,1
C5239313,1000.00,1
C5239426,100.00,1
C5239576,67.00,1
C5239754,15.09,1
C5239781,19.84,1
C5239929,15640.00,1
C5240035,2875.00,1
C5240057,185.00,1
C5240163,320.00,1
C5240222,3206.88,1
C5240349,2021.86,1
C5240450,500.00,1
C5240580,98.00,1
C5240747,1215.00,1
C5241127,270.00,1
C5241192,575.25,1
C5241312,893.00,1
C5241343,500.00,1
C5241424,20.00,1
C5241437,50.00,1
C5241684,1700.00,1
C5241856,11450.00,1
C5241952,30.00,1
C5242015,2000.00,1
C5242220,296.00,1
C5242253,2640.00,1
C5242344,47500.00,1
C5242412,1000.00,1
C5242579,599.00,1
C5242637,752.01,1
C5242659,10000.00,1
C5242758,799.00,1
C5243378,161.00,1
C5243511,720.00,1
C5247051,371.00,1
C5247116,86.00,1
C5247274,599.83,1
C5248858,8100.00,1
C5249931,500.00,1
C5258411,1200.00,1
C5258644,100.00,1
C5259236,1180.00,1
C5259654,20.00,1
C5261454,925.00,1
C5262212,220.00,1
C5263284,500.00,1
C5264258,46.00,1
C5267389,774.00,1
C5268383,423.75,1
C5268732,265.91,1
C5269683,516.80,1
C5270315,999.00,1
C5270692,44.00,1
C5270765,833.00,1
C5271814,433.00,1
C5272558,500.00,1
C5276518,40.00,1
C5277122,129.00,1
C5278484,32.00,1
C5281373,947.00,1
C5281587,1524.81,1
C5282436,2695.00,1
C5283266,30.00,1
C5283877,100.86,1
C5287211,18.00,1
C5287386,2986.00,1
C5288363,3226.10,1
C5291114,60.00,1
C5292848,310.00,1
C5293046,500.00,1
C5294359,179.00,1
C5310073,277.72,1
C5310122,25.00,1
C5310174,60.00,1
C5310245,246.00,1
C5310334,6035.00,1
C5310721,609.52,1
C5310762,51.00,1
C5310834,2772.00,1
C5310928,200.00,1
C5311641,930.70,1
C5311664,128.00,1
C5311788,420.00,1
C5311842,2749.00,1
C5311850,2675.00,1
C5311914,330.00,1
C5312392,22.00,1
C5312458,100.00,1
C5312760,20.00,1
C5312939,350.00,1
C5313325,200.00,1
C5313383,748.00,1
C5313448,600.10,1
C5313575,843.00,1
C5313585,149.00,1
C5313620,1598.00,1
C5313639,19.00,1
C5313735,620.00,1
C5313885,100.00,1
C5314190,491.00,1
C5314413,230.00,1
C5314731,863.00,1
C5314790,170.00,1
C5315625,122.66,1
C5315645,103.00,1
C5315651,1600.00,1
C5316042,110.00,1
C5316430,1770.00,1
C5316538,2776.00,1
C5317378,130.00,1
C5317389,1317.00,1
C5317443,65.75,1
C5317480,5050.00,1
C5317541,1050.00,1
C5317567,203.45,1
C5317813,215.00,1
C5317883,2098.00,1
C5317890,184.00,1
C5317911,29.00,1
C5317956,500.00,1
C5317975,87.50,1
C5317988,202.00,1
C5318043,831.00,1
C5318167,475.00,1
C5318824,687.83,1
C5319055,1105.00,1
C5319187,200.00,1
C5319373,245.00,1
C5319447,20.00,1
C5319544,70.00,1
C5319668,77.00,1
C5319857,483.00,1
C5319966,300.00,1
C5320023,1857.00,1
C5320024,937.00,1
C5320132,210.00,1
C5320270,220.00,1
C5320278,476.00,1
C5320564,1020.00,1
C5320847,1091.90,1
C5320869,14490.00,1
C5320962,99.00,1
C5321287,500.00,1
C5321374,323.00,1
C5321379,200.00,1
C5321655,500.00,1
C5321848,1.00,1
C5322276,48.00,1
C5322340,254.00,1
C5322873,1000.00,1
C5322985,33.00,1
C5323022,78.00,1
C5323544,6460.20,1
C5323860,599.00,1
C5323868,1500.00,1
C5323948,575.70,1
C5324054,487.00,1
C5324140,1.00,1
C5324180,1.00,1
C5324542,69.00,1
C5324728,6211.00,1
C5324890,40.00,1
C5325192,27.00,1
C5325271,2060.00,1
C5325323,8609.00,1
C5325392,500.00,1
C5325627,100.00,1
C5325770,500.00,1
C5325977,274.74,1
C5326028,198.00,1
C5326119,800.00,1
C5326266,228.00,1
C5326681,630.00,1
C5326735,1040.00,1
C5327038,250.00,1
C5327122,500.00,1
C5327182,2000.00,1
C5327380,420.00,1
C5327570,1620.00,1
C5327636,4440.25,1
C5327927,525.00,1
C5328112,10.00,1
C5328123,350.00,1
C5328463,2000.00,1
C5328664,14001.00,1
C5328871,1020.00,1
C5329215,2851.00,1
C5329255,2437.00,1
C5329412,200.00,1
C5329457,100.00,1
C5329582,450.00,1
C5329754,4462.19,1
C5329840,20.00,1
C5330064,1405.04,1
C5330169,220.00,1
C5330888,20.00,1
C5331052,1052.00,2
C5331057,1999.00,1
C5331170,159.00,1
C5331663,220.00,1
C5331786,1881.40,1
C5332111,99.00,1
C5332219,30.00,1
C5332243,687.00,1
C5332287,365.00,1
C5333058,230.00,1
C5333221,450.00,1
C5333416,725.00,1
C5333450,530.00,1
C5333564,50.00,1
C5333712,650.00,1
C5333719,518.00,1
C5333790,656.00,1
C5333860,60.00,1
C5334084,490.00,1
C5334136,1500.00,1
C5334331,99.00,1
C5334413,290.00,1
C5334664,500.00,1
C5334711,37.00,1
C5335335,500.00,1
C5335639,64.00,1
C5335784,240.00,1
C5336135,2000.00,1
C5336452,200.00,1
C5336668,1000.00,1
C5336918,900.00,1
C5337258,1249.00,1
C5337483,50000.00,1
C5337513,176.00,1
C5337548,1720.00,1
C5337731,657.00,1
C5337757,25005.00,1
C5337762,699.00,1
C5337946,285.00,1
C5338065,903.22,1
C5338845,748.85,1
C5338964,31.00,1
C5339446,365.43,1
C5339529,390.00,1
C5339555,3000.00,1
C5339641,10779.00,1
C5339727,150.00,1
C5339819,500.00,1
C5339973,850.00,1
C5339981,428.50,1
C5340037,50.00,1
C5340138,1790.35,1
C5340160,1796.05,1
C5340189,300.00,1
C5340316,2021.86,1
C5340551,2500.00,1
C5340564,3000.00,1
C5340590,1675.00,1
C5340682,500.00,1
C5340689,10.00,1
C5340774,120.00,1
C5340991,801.00,1
C5341044,4700.00,1
C5341241,276.00,1
C5341259,1176.41,1
C5341690,129.00,1
C5341762,1061.00,1
C5342040,25.00,1
C5342480,165.59,1
C5342625,862.00,1
C5342737,200.00,1
C5342942,17.00,1
C5343623,100.00,1
C5345268,3217.00,1
C5345859,1618.15,1
C5346843,72.00,1
C5346921,220.00,1
C5347844,4563.82,1
C5353316,430.00,1
C5355080,23.00,1
C5355115,316.00,1
C5357431,908.00,1
C5358492,986.00,1
C5358671,100.00,1
C5361377,270.00,1
C5364534,500.00,1
C5365231,1700.00,1
C5365678,50.00,1
C5366986,1400.00,1
C5367026,810.00,1
C5367532,22.00,1
C5368379,120.00,1
C5370048,1000.00,1
C5371191,200.00,1
C5372159,188.00,1
C5374164,20.00,1
C5376263,650.00,1
C5377167,175.00,1
C5377340,599.00,1
C5378453,684.00,1
C5378738,1100.00,1
C5383345,300.00,1
C5383462,200.00,1
C5383629,73.00,1
C5384621,165.00,1
C5384845,3322.00,1
C5387586,250.00,1
C5390191,500.00,1
C5392730,1500.00,1
C5410013,150.00,1
C5410125,298.00,1
C5410130,201.18,1
C5410265,395.00,1
C5410625,655.00,1
C5410817,135.58,1
C5411036,95.00,1
C5411175,419.00,1
C5411382,30000.00,1
C5411451,20.00,1
C5411530,4700.00,1
C5411659,1500.00,1
C5411774,192.00,1
C5411790,1830.52,1
C5412085,50.00,1
C5412179,160.00,1
C5412237,428.00,1
C5412249,1100.00,1
C5412740,110.00,1
C5412764,798.00,1
C5412766,520.00,1
C5412830,398.00,1
C5413124,78.00,1
C5413136,140.00,1
C5413275,199.00,1
C5413467,200.00,1
C5413916,830.00,1
C5413929,78.00,1
C5413939,800.00,1
C5414087,2886.00,1
C5414253,200.00,1
C5414386,1699.03,1
C5414480,225.00,1
C5414588,150.00,1
C5414813,155.00,1
C5414927,400.00,1
C5414959,650.00,1
C5414982,364.00,1
C5415077,2000.00,1
C5415128,12.86,1
C5415137,169.00,1
C5415372,720.00,1
C5415382,0.00,1
C5415460,100.00,1
C5415630,890.00,1
C5415631,800.00,1
C5415770,298.00,1
C5416169,890.00,1
C5416186,20.00,1
C5416266,1093.00,1
C5416269,20.00,1
C5416417,4312.00,1
C5416450,1000.00,1
C5416467,100.00,1
C5416560,530.03,1
C5416645,7500.00,1
C5416683,42.00,1
C5416719,60.00,1
C5416945,230.00,1
C5416983,1520.00,1
C5416984,230.00,1
C5417371,694.00,1
C5417432,2061.87,1
C5417522,2846.00,1
C5417621,190.00,1
C5417658,300.00,1
C5417933,8.00,1
C5417945,743.28,1
C5417965,22.00,1
C5418223,299.00,1
C5418371,1523.00,1
C5418655,894.00,1
C5418728,300.00,1
C5418752,0.65,1
C5418866,255.00,1
C5418881,199.00,1
C5418954,1830.00,1
C5418979,1265.00,1
C5419013,500.00,1
C5419032,100.00,1
C5419183,50.00,1
C5419279,584.00,1
C5419348,297.00,1
C5419477,2.00,1
C5419484,40.00,1
C5419548,251.00,1
C5419572,4809.00,1
C5419729,1780.00,1
C5419811,1898.00,1
C5419950,2949.00,1
C5420017,320.00,1
C5420179,1438.64,1
C5420229,671.87,1
C5420328,269.00,1
C5420547,55.00,1
C5420666,7500.00,1
C5420916,234.00,1
C5421230,50.00,1
C5421245,50.00,1
C5421662,343.75,1
C5421711,749.00,1
C5421870,1000.00,1
C5422220,2933.14,1
C5422311,180.00,1
C5422343,500.00,1
C5422440,10000.00,1
C5422459,237.75,1
C5422512,39.00,1
C5422646,100.00,1
C5422672,200.00,1
C5422720,1000.00,1
C5422740,634.00,1
C5422754,845.00,1
C5422768,20.00,1
C5423054,725.94,1
C5423129,1738.00,1
C5423364,230.42,1
C5423367,1252.00,1
C5423540,2877.00,1
C5423572,28.00,1
C5423734,1629.00,1
C5424031,1800.00,1
C5424292,90.00,1
C5424320,538.00,1
C5424333,486.30,1
C5424391,142.00,1
C5424511,1700.00,1
C5424735,179.50,1
C5424957,15.00,1
C5424958,110.00,1
C5424982,428.87,1
C5425062,496.00,1
C5425379,130.00,1
C5425543,10.00,1
C5425683,34.00,1
C5425755,150.00,1
C5425939,2341.00,1
C5425972,3000.00,1
C5426011,300.00,1
C5426141,4218.39,1
C5426279,1451.00,1
C5426447,90.00,1
C5426672,30.00,1
C5426729,200.00,1
C5426771,18.14,1
C5426992,272.55,1
C5427170,130.00,1
C5427316,1000.00,1
C5427326,367.54,1
C5427623,398.00,1
C5427826,1250.00,1
C5428131,300.00,1
C5428217,1174.00,1
C5428469,290.70,2
C5428842,162.00,1
C5428912,5048.00,1
C5428940,70.00,1
C5429255,740.00,1
C5429525,309.64,1
C5429574,19.00,1
C5429677,945.00,1
C5429758,1664.41,1
C5429767,200.00,1
C5429769,13350.00,1
C5429856,1677.16,1
C5429864,360.00,1
C5430152,24000.00,1
C5430191,1463.98,1
C5430236,30.00,1
C5430245,1889.00,1
C5430264,178.00,1
C5430322,10000.00,1
C5430565,525.00,1
C5430860,147.00,1
C5431085,500.00,1
C5431320,128.00,1
C5431433,210.00,1
C5431934,147.00,1
C5432063,3060.00,1
C5432378,401.00,1
C5432412,1004.00,1
C5432586,282.00,1
C5432680,500.00,1
C5432933,20.00,1
C5432978,1900.00,1
C5433237,31.00,1
C5433355,150.00,1
C5433744,10.00,1
C5433775,397.52,1
C5433957,4980.00,1
C5434115,1072.00,1
C5434251,259.00,1
C5434511,276.48,1
C5434762,5860.32,1
C5435268,1436.30,1
C5435321,145.00,1
C5435555,500.00,1
C5435592,250.00,1
C5435648,8500.00,1
C5436024,200.00,1
C5436267,4986.00,1
C5436290,1048.95,1
C5436566,3000.00,1
C5436789,100.00,1
C5436820,1396.00,1
C5436823,100.00,1
C5437115,1.00,1
C5437275,108.00,1
C5437276,19764.00,1
C5437345,3364.00,1
C5437363,187.32,1
C5437538,200.71,1
C5437649,150.00,1
C5437659,3995.00,1
C5437757,690.00,1
C5437758,1230.00,1
C5437881,1470.00,1
C5437982,102.00,1
C5438371,225.00,1
C5438381,1725.00,1
C5438734,3004.00,1
C5438776,2.00,1
C5438870,50.00,1
C5439084,480.00,1
C5439117,100.00,1
C5439133,200.00,1
C5439313,2700.00,1
C5439337,98.99,1
C5439450,262.00,1
C5439937,10.00,1
C5439970,115.00,1
C5440014,200.00,1
C5440112,1064.00,1
C5440156,300.00,1
C5440390,3221.00,1
C5440511,222.39,1
C5440568,37.00,1
C5440662,491.00,1
C5441014,265.00,1
C5441148,1700.00,1
C5441177,1619.00,1
C5441180,450.00,1
C5441282,288.00,1
C5441286,38.00,1
C5441346,600.00,1
C5441669,1000.00,1
C5441763,967.12,1
C5441864,170.00,1
C5442171,282.00,1
C5442256,2298.00,1
C5442317,56000.00,1
C5442684,1615.00,1
C5446086,328.00,1
C5447785,2288.65,1
C5449944,447.00,1
C5450331,409.26,1
C5454649,23.00,1
C5456660,50.00,1
C5458440,673.00,1
C5459627,23.00,1
C5460949,771.12,1
C5464271,32.00,1
C5465687,100.00,1
C5467373,159.00,1
C5468153,415.00,1
C5469984,372.04,1
C5471430,322.04,1
C5471612,50.00,1
C5472916,195.00,1
C5474886,200.00,1
C5475380,464.00,1
C5476225,797.00,1
C5476423,15.00,1
C5479767,770.00,1
C5480112,680.00,1
C5482218,24.00,1
C5487370,625.00,1
C5487458,200.00,1
C5488861,880.00,1
C5491713,120.00,1
C5491812,7.75,1
C5494887,1267.00,1
C5496384,350.00,1
C5497717,8535.69,1
C5499418,30.00,1
C5510014,20.00,1
C5510154,262.15,1
C5510184,30.00,1
C5510287,200.00,1
C5510967,319.00,1
C5511052,110.00,1
C5511286,493.00,1
C5511678,250.00,1
C5511683,200.00,1
C5511780,33.00,1
C5511984,177.00,1
C5511989,860.00,1
C5512042,4076.00,1
C5512057,608.00,1
C5512622,175.00,1
C5512662,10000.00,1
C5512732,100.00,1
C5512945,400.00,1
C5513023,856.00,1
C5513292,1076.00,1
C5513334,122.00,1
C5513460,650.00,1
C5513720,1186.00,1
C5513847,94.00,1
C5513880,899.32,1
C5513883,986.00,1
C5513931,200.00,1
C5514439,135.00,1
C5514529,483.78,1
C5514569,1229.71,1
C5514582,4090.00,1
C5514790,1000.00,1
C5514817,607.00,1
C5514850,6.00,1
C5515041,25.00,1
C5515168,10.90,1
C5515252,950.00,1
C5515585,1400.00,1
C5515677,240.00,1
C5515689,686.00,1
C5515729,30.00,1
C5515750,269.00,1
C5516250,95.00,1
C5516422,30.00,1
C5516547,451.00,1
C5516885,152.52,1
C5516914,33.00,1
C5516938,4500.00,1
C5516989,60.00,1
C5517078,98.00,1
C5517482,350.00,1
C5517512,297.00,1
C5517573,2105.00,1
C5517713,20000.00,1
C5517786,30000.00,1
C5517916,490.00,1
C5518264,1199.00,1
C5518373,300.00,1
C5518538,288.00,1
C5518617,39.00,1
C5518775,162.00,1
C5518839,244.02,1
C5518887,500.00,1
C5519049,309.54,1
C5519335,50.00,1
C5519449,2.00,1
C5519523,10350.00,1
C5519735,522.00,1
C5519930,3681.00,1
C5520061,757.22,1
C5520165,400.00,1
C5520363,195.00,1
C5520422,1950.00,1
C5520581,50.00,1
C5520760,1990.00,1
C5520864,60.00,1
C5521133,1000.00,1
C5521146,340.00,1
C5521575,30.00,1
C5521611,2117.61,1
C5521688,465.00,1
C5521943,200.00,1
C5521978,415.00,1
C5522082,610.00,1
C5522171,630.00,1
C5522585,2072.00,1
C5522718,35611.40,1
C5522737,200.00,1
C5522816,412.00,1
C5522823,550.00,1
C5523019,599.00,1
C5523063,612.00,1
C5523068,3540.00,1
C5523070,347.00,1
C5523143,413.00,1
C5523151,400.00,1
C5523222,100.00,1
C5523239,200.00,1
C5523249,338.39,1
C5523381,5477.00,1
C5523418,200.00,1
C5523440,176.00,1
C5523688,330.00,1
C5523713,50.00,1
C5523935,800.00,1
C5523960,350.00,1
C5523970,85.00,1
C5524386,100.00,1
C5524551,30.00,1
C5524633,1000.00,1
C5524960,1995.00,1
C5525154,20.00,1
C5525616,292.00,1
C5525618,50.00,1
C5526338,880.00,1
C5526721,681.00,1
C5526777,398.00,1
C5526972,18.00,1
C5527482,398.00,1
C5527629,120.00,1
C5527692,1399.00,1
C5528144,500.00,1
C5528329,1719.00,1
C5528435,16168.00,1
C5528488,276.00,1
C5528512,2.00,1
C5528536,410.00,1
C5528537,1098.00,1
C5528591,1500.00,1
C5528780,805.00,1
C5529178,100.00,1
C5529266,6440.00,1
C5529363,190.00,1
C5529422,606.50,1
C5529520,120.00,1
C5529633,495.00,1
C5529747,70.00,1
C5530180,610.00,1
C5530549,850.00,1
C5530824,200.00,1
C5531113,2200.00,1
C5531221,1300.00,1
C5531322,2586.00,1
C5531352,180.00,1
C5531413,240.00,1
C5531486,340.00,1
C5531515,249.00,1
C5531564,25000.00,1
C5531586,385.00,1
C5532235,741.00,1
C5532369,673.00,1
C5532612,273.00,1
C5532773,120.00,1
C5532841,817.00,1
C5533343,100.00,1
C5533360,303.00,1
C5533445,98.00,1
C5533522,26.00,1
C5533549,620.00,1
C5533565,487.00,1
C5533631,999.00,1
C5533686,10000.00,1
C5533744,3023.00,1
C5533851,210.00,1
C5533859,30.00,1
C5533934,94.00,1
C5534148,1034.35,1
C5534332,500.00,1
C5534412,120.00,1
C5534424,50.00,1
C5534691,200.00,1
C5534875,2614.00,1
C5535162,500.00,1
C5535180,2323.00,1
C5535238,3000.00,1
C5535254,444.00,1
C5535544,17.00,1
C5535851,10306.00,2
C5536368,2099.00,1
C5536575,1379.00,1
C5536951,1178.52,1
C5537076,510.00,1
C5537211,1120.00,1
C5537251,200.00,1
C5537266,400.00,1
C5537646,6124.20,1
C5537678,1000.00,1
C5537840,39.00,1
C5537962,30.00,1
C5537969,560.00,1
C5537983,150.00,1
C5538171,876.00,1
C5538379,40.00,1
C5538392,715.00,1
C5538986,5000.00,1
C5539092,364.00,1
C5539145,344.00,1
C5539211,1411.60,1
C5539317,3156.00,1
C5539639,200.00,1
C5539971,1000.00,1
C5539978,999.00,1
C5540056,2118.00,1
C5540140,154.86,1
C5540352,800.00,1
C5540445,10100.00,1
C5540563,380.00,1
C5540932,1823.00,1
C5541035,499.00,1
C5541051,860.00,1
C5541184,2100.00,1
C5541317,53.00,1
C5541679,8000.00,1
C5541691,1030.00,1
C5541821,70.00,1
C5541913,1206.00,1
C5542027,45.00,1
C5544028,10.00,1
C5545166,1320.00,1
C5549780,50000.00,1
C5550457,20.00,1
C5551574,128.00,1
C5554865,504.00,1
C5556592,150.00,1
C5557942,280.00,1
C5558723,2397.00,1
C5558777,203.00,1
C5559277,1096.00,1
C5560328,600.00,1
C5562145,400.00,1
C5563527,1500.00,1
C5565785,1500.00,1
C5568747,9080.00,1
C5571727,200.00,1
C5573745,488.00,1
C5577743,299.00,1
C5579538,50.00,1
C5583541,14859.00,1
C5584071,70.00,1
C5584345,50.00,1
C5594248,300.00,1
C5594277,240.00,1
C5595013,50.00,1
C5597928,15000.00,1
C5597953,200.00,1
C5598977,36470.40,1
C5610192,40.00,1
C5610559,195.00,1
C5610743,28.00,1
C5611111,350.00,1
C5611467,4.75,1
C5611511,250.00,1
C5611691,508.10,1
C5611756,37.00,1
C5611838,1707.00,1
C5611963,2225.38,1
C5612037,750.00,1
C5612122,739.00,1
C5612218,400.00,1
C5612282,348.00,1
C5612368,50.00,1
C5612429,500.00,1
C5612611,550.00,1
C5612622,680.00,1
C5612631,4000.00,1
C5612878,190.00,1
C5612955,18850.00,1
C5613049,50.00,1
C5613136,2130.00,1
C5613316,200.00,1
C5613530,10.00,1
C5613539,1340.00,1
C5613780,2183.82,1
C5613918,24.00,1
C5613961,210.00,1
C5614312,93.00,1
C5614343,240.00,1
C5614421,1100.00,1
C5614446,365.00,1
C5614466,250.00,1
C5614811,50.00,1
C5614832,250.00,1
C5615241,500.00,1
C5615250,300.00,1
C5615261,1258.44,1
C5615274,50.00,1
C5615385,100.00,1
C5615473,1893.54,1
C5615666,310.00,1
C5615713,700.00,1
C5615748,200.00,1
C5615792,160.00,1
C5616023,150.00,1
C5616114,600.00,1
C5616465,480.00,1
C5616479,705.00,1
C5616717,40.00,1
C5616787,500.00,1
C5617037,30.00,1
C5617258,14.00,1
C5617459,2985.00,1
C5617813,78.00,1
C5618024,841.00,1
C5618034,438.00,1
C5618323,60.00,1
C5618616,2300.00,1
C5618629,50.00,1
C5618969,655.00,1
C5619013,60.00,1
C5619150,381.00,1
C5619187,337.00,1
C5619336,150.00,1
C5619739,9.00,1
C5619822,178.00,1
C5620333,400.00,1
C5620546,2400.00,1
C5620671,100.00,1
C5620877,895.50,1
C5620929,500.00,1
C5620989,620.00,1
C5621024,1625.00,1
C5621241,23.00,1
C5621634,295.00,1
C5621885,2000.00,1
C5621964,1342.47,1
C5622280,50.00,1
C5622420,57.00,1
C5622430,250.00,1
C5622436,470.00,1
C5622590,175.00,1
C5622674,276.00,1
C5622743,467.00,1
C5623034,282.00,1
C5623272,1607.72,1
C5623528,200.00,1
C5623548,1700.00,1
C5623739,2422.00,1
C5623741,10.00,1
C5623789,250.00,1
C5624030,10.00,1
C5624078,325.00,1
C5624229,1375.00,1
C5624361,11.11,1
C5624549,259.00,1
C5624674,30.00,1
C5624722,1200.00,1
C5624921,20.00,1
C5624947,2490.00,1
C5625066,500.00,1
C5625367,100000.00,1
C5625417,1224.00,1
C5625529,50.00,1
C5626156,650.00,1
C5626180,1600.00,1
C5626816,2399.75,1
C5626828,636.42,1
C5627127,1536.46,1
C5627243,100.00,1
C5627411,450.00,1
C5627981,160.00,1
C5628352,30.00,1
C5628579,300.00,1
C5628648,12716.00,1
C5628730,37.00,1
C5628768,2810.10,1
C5628987,30.00,1
C5629029,504.00,1
C5629036,1200.00,1
C5629276,470.95,1
C5629353,5795.00,1
C5629388,195.00,1
C5629455,120.00,1
C5629556,120.00,1
C5629665,643.00,1
C5629676,1000.00,1
C5629817,450.00,1
C5629846,100.00,1
C5630087,8025.00,1
C5630179,15.00,1
C5630219,1279.00,1
C5630248,85.00,1
C5630722,1830.00,1
C5630769,600.00,1
C5630859,1400.00,1
C5630878,500.00,1
C5631064,1180.00,1
C5631373,330.00,1
C5631379,620.00,1
C5631449,72.00,1
C5631513,1199.00,1
C5631692,129.00,1
C5631844,1700.82,1
C5631892,913.00,1
C5632048,30.00,1
C5632360,249.00,1
C5632540,2285.59,1
C5632752,220.00,1
C5633283,10.00,1
C5633329,680.00,1
C5633415,50.00,1
C5633556,1000.00,1
C5633611,1000.00,1
C5633984,391.00,1
C5634045,50.00,1
C5634088,165.00,1
C5634745,1331.00,1
C5634762,700.00,1
C5634917,150.00,1
C5634936,500.00,1
C5634973,1255.71,1
C5635049,496.00,1
C5635141,1500.00,1
C5635363,100.00,1
C5635425,410.00,1
C5635657,82.75,1
C5635662,1000.00,1
C5636281,2034.00,1
C5636355,265.00,1
C5636537,200.00,1
C5636592,30.00,1
C5636671,2021.50,2
C5636929,909.00,1
C5636960,270.00,1
C5637033,295.00,1
C5637136,500.00,1
C5637354,1781.00,1
C5637553,250.00,1
C5637583,30.00,1
C5637620,130.00,1
C5637643,42.00,1
C5637919,139.00,1
C5637952,818.00,1
C5638234,110.00,1
C5638486,583.00,1
C5638864,100.00,1
C5639230,2375.00,1
C5639329,1000.00,1
C5639418,1000.00,1
C5639572,32.00,1
C5639911,45.00,1
C5639990,6749.00,1
C5640182,1592.00,1
C5640372,0.00,1
C5640386,1893.53,1
C5640568,100.00,1
C5640746,94.00,1
C5640835,335.00,1
C5641120,900.00,1
C5641160,11450.00,1
C5641187,300.00,1
C5641228,3113.00,1
C5641469,400.00,1
C5641479,169.00,1
C5641565,3500.00,1
C5641584,4000.00,1
C5641647,2000.00,1
C5641680,300.00,1
C5641684,191.00,1
C5641688,500.00,1
C5641733,20.00,1
C5642276,1340.52,1
C5642530,100.00,1
C5643338,98.00,1
C5643622,103.00,1
C5644747,129.00,1
C5644778,199.00,1
C5649418,2142.00,1
C5651330,329.00,1
C5651414,300.00,1
C5655933,165.00,1
C5658154,449.50,1
C5658657,400.00,1
C5659622,821.00,1
C5659964,500.00,1
C5662430,67.00,1
C5663463,2799.00,1
C5663580,110.00,1
C5667373,58.50,1
C5669391,50.00,1
C5672050,462.00,1
C5672980,1037.00,1
C5675047,5626.00,1
C5675213,200.00,1
C5675691,1320.00,1
C5676739,500.00,1
C5678534,284.00,1
C5679720,100.00,1
C5683615,200.00,1
C5686354,365.00,1
C5687960,2000.00,1
C5689284,21.00,1
C5691145,50.00,1
C5694718,40000.00,1
C5695328,147.00,1
C5695479,3356.31,1
C5696755,2100.46,1
C5697645,880.00,1
C5698985,25000.00,1
C5710124,414.00,1
C5710256,2199.00,1
C5710263,390.00,1
C5710321,100.00,1
C5710560,100.00,1
C5710934,35.00,1
C5711067,993.00,1
C5711414,200.00,1
C5711435,2500.00,1
C5711524,436.00,1
C5711556,770.00,1
C5711561,1490.00,1
C5711960,94.00,1
C5712063,719.00,1
C5712160,150.00,1
C5712183,49.00,1
C5712313,60.00,1
C5712578,42.84,1
C5712748,5730.00,1
C5712866,4016.00,1
C5713063,1500.00,1
C5713134,677.06,1
C5713169,813.00,1
C5713352,1392.91,1
C5713390,496.00,1
C5713418,200.00,1
C5713469,300.00,1
C5713991,77.00,1
C5714083,500.00,1
C5714134,890.00,1
C5714163,447.00,1
C5714240,15.00,1
C5714274,1000.00,1
C5714346,120.00,1
C5714412,16495.01,1
C5714921,362.00,1
C5714972,262.91,1
C5715332,50.00,1
C5715819,5590.00,1
C5715888,472.00,1
C5715956,254.00,1
C5716327,1400.00,1
C5716367,40.00,1
C5716921,914.00,1
C5717025,2830.00,1
C5717042,96.00,1
C5717125,385.00,1
C5717171,385.00,1
C5717252,503.00,1
C5717446,212.00,1
C5717670,34.00,1
C5717762,399.00,1
C5717869,194.00,1
C5717887,465.00,1
C5718074,100.00,1
C5718128,624.50,1
C5718447,2263.00,1
C5718721,278.10,1
C5718790,300.00,1
C5718945,200.00,1
C5719077,295.00,1
C5719458,344.00,1
C5719546,675.00,1
C5719684,70.00,1
C5720166,458.00,1
C5720479,224.00,1
C5720852,330.00,1
C5720865,306.00,1
C5721088,403.00,1
C5721230,300.00,1
C5721639,1235.00,1
C5721826,1.00,1
C5722041,150.00,1
C5722213,54.00,1
C5722215,134.00,1
C5722570,40.00,1
C5722922,3990.00,1
C5723054,220.00,1
C5723219,2000.00,1
C5723382,147.00,1
C5723485,1584.00,1
C5723537,1498.00,1
C5723582,650.00,1
C5723873,1000.00,1
C5723892,50.00,1
C5724034,500.00,1
C5724463,1000.00,1
C5724575,50.00,1
